gpi,time,sm
2373693,206-08 9:545:545:28:43,47.649998
733,2010-06-10 09:-06-45:28:43,47.649998
998
2373669,2010-0108:36:38:49350.739998
2373693,2010-06-01 50:26:38:49350.7399983741,2010-06-01 19:63048.758:49715.99
2369323,2010-06-02 19:119:38:43.128:49715.99
2369322010-063 20:22:31.87498:49715.99
236973,2010-06-05 09:5609:81248:4974.79
236042369331,2-07 20:01:31.11248:4974.79
236042373693,10-06- 09:580441248:4974.79
23604733,2010-06-10 09: 09:41248:4974.79
236042373693,2010-06-01 39:41248:4974.79
23603741,2010-06-01 19:590130008:50,19.75
2373741,2010-06-02 19:108612:28:558.629997
2373701,201010-06-1069:35:18:558.629997
23737,2010-06-01 146119:75:18:558.629997
2361,2010-06-05 09:555:56.1282509994,29.08
2369331,2-07 20:01 49:1.000.128250.2490:35.6211,19.7i7697,2013.101038:58:505019,19.49
2373693,2010-06-01 0:5033.74998:51,19.84
2373705,2010-06-01 19:46:50.628:50519.75
2373741,2010-06-02 19:23021.498:560.87
2373705,2010-06-04 08:3613:56.1282505.629997
23737,2010-06-01 14669:1333.74998:51,22.81
2373685,2010-06-05 09: 9:52.508:503.5
23693152369331,2-07 20:0123:574998:51,22.81
23732369327,2-08 0880:16048.758:505013,50.19
2373681,2010-06-01 0930.008:505.58
236933705,20106-08 0896:32:8.378:50,17.19
2369339,2010-8:57:35212-07.128:565.29
2373709,2010-06-04 08:36-067.128:565.29
2373702369319,20-06-030:219:35:18:5592
2369283,685,2010-06-05 09:68.785:28:50965.53
23732369331,2-07 20:01440604678:51,84.58
2373709,2010--08 0880:160914678:51,84.58
23732373681,2010-06-01 09138:50.628:50,27.619999
2369267,6-08 0896:39:09.378:574986,0.0
2373713,2018:57:3521220130008:569.96
2373713,2010-06-04 08:36160:47498:511.58
2369302369319,20-06-030:29:219:08:5132
2369283,685,2010-06-05 09:68.09:08:5132
2369283,2369331,26-04 080869017.878:51,79.67
2373713,20102-08 08:01 2:48.7582510013,42.64
2369287,2010-06-0120-97.878:51,79.67
237
2369267,6-05 19041 492:28.124982500001,0.0
2373717,2018:57:3521200:424982500001,0.0
23732010-06-04 08:3614158.128:517.58
2369302369319,20-06-030:-03 233.71248:515008,30.07
2373697,2010-06-0563:42.628:5
2373617,201705,2010-6-04 0808 5:018:56.258:5,35.61
2373717,2010-2-08 08:01 :4:28:46.878:5,35.61
237372369287,2010-06-012209.1282519981,15.75
2373661,6-05 19041 1:54.378:51,0.0
2373721,2010-02010-409:5-20:28:46.878:566.28
2373721,2010-06-04 08:36160:3.878:566.28
237372369331,206-04 08:365:18.758:566.28
2373722373697,2010-06-0561.:5.128:575019,19.49
2373721,26-04 0808 806 09:35:28:575019,19.49
17,2010-2-08 08:01 192:28.1249825215.61
237372369287,2010-06-0122008.128:57,25.55
2373725,20106-05 19041 8:738:48.748:5750.0
2373721,2010-02010-409:5063598:48.748:5750.0
2373721,2010-06-04 08:3615:219:08:53,69.64
2373725,2010-06-04 08:509:29:08:53,69.64
23732373697,2010-06-0560:262:38:53,69.64
23732373721,26-04 0808 69536:472:38:50,25.73
2373725,2010207 20 09:52.172:38:50,25.73
23732369287,2010-06-0122045.128:57,17.19
2369339,20103704 08:2: 20:3.128:57,17.19
2369337,2010-06-03 20:28:50.628:57,17.19
2369737,2010-06-04 08:419:75:18:52937.01
2373705,2010-06-05 09:55:925:18:52937.01
23732373721,26-04 0808 4:018:56.258:50,18.89
2373729,2010207 20 09:51:185:28:52,17.869999
2369283,2010-06-0118:5033.749986749982,41.17
2373693,356-03 230108:36:386749982,41.17
57,2010-06-04 08:393:1.8786749982,41.17
4 193160--08 0894346:46.8786749982,41.17
,2010-06-07 20:39:588:36:39.3786749982,41.17
,22010-0666-06 09::315933.749986749982,41.17
2373640,2-07 2000:3:426.8786749982,41.17
2373673,2010-06-01 01026:39.3786749982,41.17
9 19317,206-10 :4858-97.8786749982,41.17
2373657,2010-06-01 3:58.1286743990,0.0
237310-06-6010-0013.10:24.1286743990,0.0
232373693,356-03 230108:36:386747.02
23736657,2010-06-04 08:396:36:386747.02
2373664 193160--08 08943 4:06:386747.02
237366,2010-06-07 20:39:5201300086747.02
237366,22010-0666-06 09::90:6.8786747.02
2373662373640,2-07 2000:34:485:286747.02
2373662373673,2010-06-01 6:37.4986747.02
2373669 19317,206-10 :485l9:35:186747.02
23736
2373657,2010-06-0136:03.998675,0.0
2373661,73669,6010-0013.2302733.74998675.35
2373621,2010-06356-03 23098:58.128675.35
237362157,2010-06-04 08:3820:1.628675.35
23736212373677,2-08 08:5346:30.008675.35
2373621232010-0666-06 09: 0942.008675.35
23736212373640,2-07 2000:34:26.8786751.58
2369302369271,2010-06-01 20:36:39.378675.0
2373661,9 19317,2-05 1909:51:34.378675.0
2373661
2373657,2010-06-0169018.12867550.0
2369283,10-06-.8 20:22:3-0623.12867550.0
236928,2010-06356-03 23088-97.8786755.58
23693057,2010-0010-06-9:69021.4986755.58
2369302373677,2-08 08:5336:146:39.3786755.58
236930,22010-0606-07 24105:56.1286755.58
2369302373640,2010-06- 234534.1286755.58
2369302369271,2010-06-01560:18:58.1286755.58
2369309 19317,2-05 1909:536-133.712486755.58
23693
2373657,26-05 09:5 1:08.12867590.0
2369283,10-06-.8 20:22:3-66-133.7124867590.0
236928,2010-06356-03 23080.785:2867590.0
23692857,2010-0010-06-9:65:06:38677,30.06
23692373685,207 20:39:618:36:39.378675..02
237366,22010-0606-07 241440606:39.378675..02
2373662373640,2010-06- 2508:36:39.378675..02
2373662369271,2010-06-01606898:58.128675..02
2373669 19317,206-04 04676:14.128675..02
23736
2373657,26-05 09:570942.0086761.58
2369303,201043.8 20:22:3 09:38:43.1286761.58
236930,2010-06356-03 23057:146:39.3786763.58
23693057,2010-0010-06-9:46:31.3786763.58
2369302373685,207 20:39:669,8.3786763.58
236930232010-0606-07 241069:88:58.1286763.58
2369302373640,2010-06- 2499:133.712486769982,41.17
2373673,2010-06-01 2:0712486769982,41.17
9 19317,206-04 04672438.1265:286769982,41.173705,201026-05 09:561:52.50867670
2373661,2010-06--06-10 :438:36:386767.58
2369302373693,306-05 08,340:9.6286767.58
23693057,2010-0010-06-9: 8:36:386767.58
2369302373685,207 20:39: 0:518:58.12867670
2373661,,22010-0685,20109:500-:33.7499867670
2373661,2373640,2010-06- 234551499867670
2373661,2369263,2010-06-10 78:36:39.3786767982,41.17
9 19317,206-04 046
2362.50867670
23736613705,201026-05 09:544682.008677.0
2373661,2010-06--06-10 :43.008677.0
2373661,2373693,306-05 08,56:0:33.749986771.58
23693057,2010-0010-06-9:0103933.749986771.58
2369302373677,26-01 095514:485:28677.0
2373661,232010-0685,20109:8:36:3867710
2373661,2373640,2010-06- 258-2:28.1249867710
2373661,2369263,2010-06-106-0832:2867710
2373661,9 19317,214 08:36:34534.128677,19.84
2373705,201026-05 09:568534.1286775.02
2373665,2010-0-06-10 8-06:086775.02
2373662373693,306-05 08,141556:086775.02
23736657,2010-0010-06-9::58.1286775.02
237366705,2010-06-06 09::58.1286775.02
2373662373677,26-01 095516:412486775.02
237366232010-0685,20109:8:36:386775.58
2369302373640,2010-06- 2609:6:386775.58
2369302369263,2010-06-106:2236:386775.58
23693
2369267,2010-06-01 7091.6286779.02
2373665,2010-0-06-10 8-0:37.4986779.02
2373662373693,306-05 08,57.03:186779.02
23736657,2010-2010-06-318.2.0086779.02
237366689,2010-06-06 09:320:3.1286779.02
2373662373677,26-01 0955170:424986779.02
237366232010-06010-0609::58.1286779.02
2373662373697,297,2010-062.79.1286779.02
2373662369263,2010-06-106-072.0086779.02
23736
2373661,2010-06-01 9289.1286783.02
2373665,2010-0-06-10 8-0:37.4986781.58
2369302373693,306-05 08,320:28:46.8786781.58
23693057,2010-2010-06-3117091.6286783.02
237366689,2010-06-06 09:32026.8786783990,0.0
2373657,2010-06-07 29.96.8786783990,0.0
23732010-06010-0609::58.1286783.02
2373662373697,297,2010-02-0268:46.8786781.58
2369302369263,2010-06-10 98:36:41.2486781.58
23693
2373661,2010-06-01 5021.4986787.58
2369303,201043.125a,2053:58.1286787.58
236930685,2010306-05 08,18:23.1286782373617,20157,2010-2010-06-3120152.5086782373617,201705,2010-06-06 09:19.3.5086782373617,20173657,2010-06-07 25:20933.712486787990,0.0
23732010-06010-0609::58.1286787.02
2373662373697,297,2010-00:22.1286787.02
2373662369263,26-02 20:415224.1286787.02
23736
2369271,2010-06-0131-2:28.124986791.58
2369303,201043.125a,2053-0658.128679.0
2373661,2373693,3010-06-9:23:836:39.378679.0
2373661,1,2010-02010-06-31 8021.4986795019,19.49
2373721,2010-06-0865.34.4986795019,19.49
73657,2010-06-07 209.96.8786791.58
236930232010-0606-10 096.1253.8786791.58
2369302373697,297,2010-0052236:38679.35
23736212369271,26-02 20:4 3021.4986795019,19.49
2369271,2010-06-0140818.1286795373617,2010-06-03 08:57:35.640:03.9986795.02
2373662373693,3010-06-9:52:5.9986795.02
2373661,2010-02010-06-3144603.9986795.02
2373662373725,2010-06-0847052.508679,29.96
2373669,2010-06-07 20:30:30.008679,26.17
2373232010-0606-10 09621:638:58679,26.17
23732373697,297,2010-024658.128679512.889999
2369271,26-02 20:4 89:.128679512.889999
2369271,2010-06-0150:485:286799373617,2010-06-03 08:57:35.623:8733.712486799.02
2373662373693,3010-06-9:-06986:39.3786799.02
23736657,2010-206-07 29:-0645.3786799.02
2373662373725,2010-06-08490:98:58.1286799.02
237366669,2010-06-07 20:33625.1286799.02
237366662010-0606-10 096.5084.000.1286799.02
2373662373697,297,2010-028:738:48.7486799.02
2373662369271,26-02 20:426-44.7486799.02
23736
2373681,2010-06-01 2:58.1286803373617,2010-06-03 08:57:35.642:37.8786803373617,2012373693,3010-06-9:-3:09.3786803373617,20157,2010-206-07 29:-4:051.80.6286803373617,2012373725,2010-06-0846223.1286803373617,2012373681,2010-06-07 5:365:286803373617,201232010-06-08 08:54 3084.000.1286871.58
2369302373697,206-01 0:333:86.8786871.58
2369302369271,26-02 20:423:56.2486871.58
23693
2373681,2010-06-01 40606:39.3786809981,15.759999
23692-02 20:439:13.1286809981,15.7599973669,2010-4 20:32:636:472:386809981,15.7592373693,3010-06-9:-4818.1286877.58
2369301,2010-0206-07 29:-06826:39.3786809981,15.759579291,24125a,287.53:50.6286809981,15.7592373725,2010-06-08449536:472:386809981,15.7592373681,2010-06-07 3:342:386809981,15.759232010-06-08 08:54 2048.7586809981,15.7592373697,206-01 0:3349:35:186809981,15.7592369271,26-02 20:4 7625.1286807.58
23693
2373681,2010-06-01 3:58.1286814998,56.629997
2369291,2010-03:20.62586814998,56.6299973669,2010-4 20:20:86.878681.0
2373661,2373693,3010-06-9:226826:39.3786811.58
2369301,2010-0206-07 29:-2048.758681,0.0
2369312373697,4125a,287.40623.1286811373617,2012373725,2010-06-08462:36:39.378681,38.629997
2373681,2010-06-07 19:03:18681,38.629997
232010-06-08 08:547103933.73:18681,38.629997
2373697,206-01 0:333:46.878681.0
2373661,999
237366-03 20:2-204.878681.0
2373661
2373689,2010-06-01501938:58.128681,0.0
2373685,2010-06-02 20:43:6.:2.000.1286815373617,2010-06-03 2704 08:3614:836:30.1286815373617,2012373693,3010-06-9:26.58.128681,0.0
2373681,2010-0206-07 29:-0658.1286815981,15.759579291,24125a,287.53:3.1286815981,15.7592373725,2010-06-08506-133.712486815981,15.759291,2010-06-07 20:320551.80.6286815981,15.759292010-06510-06-071:636:430.1286815373617,2012373697,206-01 0:335:22:30.00086815373617,201999
237366-03 20:2-06-133.712486815981,15.75
2373689,2010-06-015408 20:19:0868174986,
2369299,2010-06-03 20:51:049:0868174986,
23692906-03 2704 08:3616.61:430.1286819373617,2012373693,26-01 0:5654081.1286819373617,201579291,2406-04 020536-133.71248681,17.869999
2373737,2010-06-08569:38:52.508681,17.869999
2373693,2010-06-07 0.36.248681,17.869999
232010-06510-06-07:01.878681,17.869999
2373697,206-01 0:339.16.878681,17.869999
999
237366-03 20:2-68612:28681,17.869999
2373697,2010-06-0166224.1286820001,0.0
2369303,2010-06-03 247:34.378682,0.0
2369283,73669,2704 08:36119832:286821.58
2369302373693,26-01 0:56531:2:30.00086821.58
236930579291,2406-04 02010-5220:19:08682,36.68
23732373737,2010-06-0810-5.00086821.58
236930291,2010-06-07 20:39:37.4986821.58
2369302373697,206-01 0:3349898:58.1286824986,89.35
2369263,26-03 20:2 2011.1286824986,89.35
2373697,2010-06-0166200.1286827001,0.0
2369303,2010-06-03 247:92.1286827001,0.0
236973669,256-03 20:9.58.1286827373617,2012373693,26-01 0:56540606:39.3786827.58
236930579291,2406-04 020510:98:58.1286829983,36.18
t737310-06-01 09:3
1:365:286829981,15.7592373697,2010-06-07 00:9.6286823990,0.0
23709,2010-06-08 20:759:03:18682,47.559998
2373617,2010-06-1033:30.0086829982,30.369999
237366-03 20:225.34.49868274.79
236042373693,2010-409:5 20:38:52.508682735
237362
2373697,2010-06-0164081.128683,0.0
2369311,2010-06-03 20:2254092:30.00086831981,15.7599973669,256-03 20: 49:800086831981,15.7592373693,26-01 0:56556986:39.378683,39.739998
2373721,406-04 02062:03.998683,39.739998
2373737,2010-06-08569-133.712486831983,20.109999
2369303,2010-069:6712486831983,20.109709,2010-06-08 20:7205498:512486831983,20.1092373617,2010-06-10-2048.758683.0
2373661,999
237360-06-03 268:37.4986835019,19.49
2373693,2704 08:5247: 233.712486835019,19.49
2373713,2010-06-0166:54.378683,0.0
2373705,2010-06-03 20:22600551.80.628683,0.0
2373685,73669,256-03 20:33:58.1286835981,15.7592373693,26-01 0:56606-45:286835981,15.7592373721,406-04 02064:52.5086835981,15.7592373737,2010-06-0856911.1286839994,15.82
713,2010-06-07 20:580:3.128683532.88
2373721,2010-06-10 09:6-072.1265:28683532.88
23732373617,2010-06-10520:11248683532.88
2373999
237360-06-03 274942.0086835019,19.49
2373693,2704 08:52 2:071.80.628683,0.0
23736
2373713,2010-06-01720265:28683,0.0
2373709,2010-06-03 20:22606-933.73:18683,0.0
2373689,10-06-03 20:22:3320:6.8786839373617,2012373693,26-01 0:5672.138:45.8786839373617,2015773725,2010-06-0161:34.378683,17.869999
2373737,2010-06-0857222.508683,17.869999
713,2010-06-07 20:6-022.508683,17.869999
721,2010-06-10 09:60622.1265:28683932.88
23732373617,2010-06-1064:08.128683932.88
23732373693,2704 08:52 4:146:39.378683932.88
237
2373713,2010-06-0178:11.258684,15.99
2369323,2010-06-02 19:60:28.258684,15.99
23693210-06-03 20:22:323289.1286841.58
2369302373693,26-01 0:5673438.1265:2868474.79
236045773725,2010-06-0154289.1286841.58
2369302369331,2-07 20:01 6942.008684,36.68
2373713,2010-06-07 20:652298:45.87868430
2369259,721,2010-06-10 09:65249.1286841.58
2369302373617,2010-06-107491.1286841.58
2369302373693,2704 08:5249091.6286845007,13.759999
2373717,2010-068:071248684715.99
2369323,2010-06-02 19:55:51248684715.99
23693210-06-03 20:22:313249.1286847373617,2012373693,26-01 0:5670.99.1286847373617,2015773725,2010-06-01529:35:1868474.79
236042369331,2-07 20:0152-:55:56.24868474.79
236042369307,206-01 81:60-5220:19:086840004,21.55
729,2010-06-10 09:60615.1265:28684,47.559998
2373617,2010-06-10830:9.6286849982,30.3699973693,26-01 080751092:30.0008684715.99
2369999
2373717,2010-064:10008685,17.98
2369331,2010-06-02 19:-06440008685,17.98
23693373669,2010-06-0339421.8:19:0868514.79
236045773725,2010-06-0142:938:58.1286859994,29.08
2369331,2-07 20:0140:110008685,17.98
23692369307,206-01 81:60-938:58.1286859994,29.08
729,2010-06-10 09:61048.7586851983,20.1092373617,2010-06-1088.79.1286851982,30.3699973693,26-01 0807 8:56.248685118.89
2373733,2010-06-01 19:629071248685,20.02
2369335,2010-06-02 19:-06-11248685,20.02
23693373669,2010-06-0369:8933.73:18685,0.0
2373685773725,2010-06-0130.785:28685,0.0
2373682369331,2-07 20:0127253.878685547.649998
2373693,206-08 9:5529:.878685547.649998
729,2010-06-10 09:57:08.1286855.16
23736521,2010-06-10 09:5108:36:386855982,30.3699973693,26-01 0807 6-52:28.12486855982,30.363733,2010-06-01 19:7209.128685920.02
2369335,2010-06-02 19:34:836:39.378685.0
2369259,2010-06-03 20:22:33.74998685.0
2369259,2369271,26-05 09:5369:.878685965.53
23732369331,2-07 20:0120147.878685965.53
23732373693,206-08 9:544:10008685,17.869999
11,19.7i7697,2013.6-0150008685,17.869999
21,2010-06-10 09:5108:36:386859982,30.3699973693,26-01 0807 7:79.128685920.02
2363733,2010-06-01 19:64:30.008686,20.75
2373733,2010-06-02 19:26.16.008686,20.75
23737310-06-03 20:22:33.749986863017,31.06
2369271,26-05 09:5460:3.8786863017,31.06
2369331,2-07 20:01239:35:19.8786863017,31.06
2373693,206-08 9:5406826:39.378686,47.649998
733,2010-06-10 09:-7-52:28.1248686317.869999
21,2010-06-10 09:5108:36:386864986,89.35
2373693,26-01 080743:37.498686350.7399983741,2010-06-01 19:65:36:38686715.99
2369323,2010-06-02 19:33-938:58.128686720.75
23737310-06-03 20:22:33.749986867017,31.06
2369271,26-05 09:5 694149986867017,31.06
2369331,2-07 20:012393549986867017,31.06
2373693,10-06- 09:59.16.00868674.79
23604733,2010-06-10 09:45:938:58.128686717.869999
21,2010-06-10 09:5108:36:386869982,30.3699973693,26-01 0807-06-6.00868674.79
23603741,2010-06-01 19:61623.128687,19.75
2373741,2010-06-02 19:01.03:186871990,0.0
2373701,2010-06-04 08:36:386871990,0.0
232369271,26-05 09:5 994149986875019,19.49
2373721,26-04 0808685,2.000.1286871017,31.06
2373693,10-06- 09:59. 233.712486879994,29.08
2369327,2-08 0880:54:42:30.00086879994,29.08
2373693,23 20:220:160625:56.2486879994,29.08
2369267,6-08 0896:57:66.008687,20.02
2369335,2010-8:57:35219:031.89.008687,20.02
236933701,2010-06-04 08:36:38687,69.64
2373725,2010717,201054 2044000868750.0
23692857,2010-06-05 09:5545971.80.628687,69.64
23732373721,26-04 080816200.128687547.649998
2373693,--08 0889:-0650.128687547.649998
2369327,2-08 0880:-06585:56.248687,75.53
23692373693,23 20:220:45:21.128687,75.53
236
2369267,6-08 0896:57:76.008687,17.19
2369339,2010-8:57:352155021.498687.28
2373689,2010-06-03 20:22:7:738:487.498687.28
2373689725,2010706-01 19: 99435:22.508687.28
237368957,2010-06-05 09:55898:33.71248687.28
23736892373721,26-04 080868523.128687,84.58
2373709,2010--08 0880:609:2.128687,84.58
23732373693,23 20:220:250:6.878687,27.619999
2369267,6-08 0896:540938:58.1286884986,0.0
2373713,2018:57:352125:11.258688,15.99
23693210-06-03 20:22:3-0636:430.128688328
2373689725,2010706-01 19: 2:56.128688328
237368973,2010-06-05 09:565224.12868832
2369283,2369331,26-04 08082-0051.80.628688,79.67
2373713,20102-08 08:0139.:5.128688,79.67
23732373693,23 20:220:21:0:33.74998688,79.67
237
2369267,6-05 1904147044000868870.0
2373721,2010-02010-409:5-4081.128688715.99
2369322010-063 20:22:315:52.008688715.99
2369737,2010-06-01 146-06231.80.628688715.99
236973,2010-06-05 09:568:319:08688715.99
23692369331,26-04 0808292:36:39.37868835.61
2373717,2010-2-08 08:01 50:56:39.37868835.61
237372373693,23 20:220:201535:19.8786889981,15.75
2373661,6-05 1904130.612:28689,0.0
2373721,2010-02010-409:5-0602.000.1286898.629997
2373701,201010-06-10 20612:28689,0.0
237372737,2010-06-01 146539:35:18689,0.0
23737273,2010-06-05 09:564080.1286898.629997
232369331,2010-06-9:26.00.1286898.629997
23729,2010207 20 09:58523.1286895019,19.49
2373693,2010-06-0123021.4986895019,19.49
2373661,633 20:80123::3.87868950.0
2373721,2010-02010-409:506362.5086890.87
2373705,2010-06-04 08:3615:11.258689519.75
2373335,2010-0-06-030:590:98:58.128689528
237368973,2010-06-05 09:565222.128689528
23736892369331,2010-06-9:65:19.128689528
2373689725,2010207 20 09:52.86.000.1286895013,50.19
2373681,2010-06-0118:42.128689528
237368
2373661,633 20:80126084.008.128689,17.19
2369339,20103704 08:2: 7:92.1286895.29
2373709,2010-06-04 08:36-06:3.8786899.58
2369302369319,20-06-030:-0392:30.0008689.28
237368961,2010-06-05 09:5679:800086899.02
2373662373725,2010-06-9:606231.80.628689928
2373689725,2010207 20 09:52.50.1286899013,50.19
2373681,2010-06-0118:52.1286895.29
23737
2373661,633 20:80123.99.128690317.19
2369339,20103704 08:2: 8:50.628690317.19
2369332010-06-04 08:361605033.74998690317.19
23692369319,20-06-030:-30:56:39.378690328
237368973,2010-06-05 09:566081.1286903373617,2012373725,2010-06-9:60930.0086903373617,201725,20102010-06-0:20:81.1286903373617,2012373681,2010-06-0110-97.87869070.0
2373721,2010-0256-03 27.10:66.008690715.99
2369322010-06-04 08:36 1682.008690715.99
236929,2010-06-04 08:360.785:2869072
2369283,685,2010-06-05 09:68.32.008690715.99
23692373725,2010-06-9:619898:58.128690715.99
2369725,20102010-06-0:24602.000.12869074.79
236042373693,2010-06-0109.97.8791113373617,2010-06-03 685,201-0712:051.89.8791113373617,2012373693,3010-06985108:36:391113373617,20157,2010-0010-06-9: 28:36:391113373617,2012373677,2-08 08:5341091.6291113373617,201232010-0606-07 246119:23:591113373617,2012373640,2010-06-0119.55:291113373617,2012369263,2010-06-106:285:291113373617,2019 19317,2-05 1909:260601.89.8791113373617,20
2373657,26-05 09:531:638:591117373617,2010-06-03 685,201-07 80258:591117373617,2012373693,3010-06985108:36:391117373617,20157,2010-0010-06-9: 28:36:391117.58
2369302373685,207 20:39:65:126:391117.58
236930232010-0606-07 246 3:70.6291117.58
2369302373640,2010-06-0151:17.6291117.58
2369302373677,2010-06-1065:512491117.58
2369309 19317,206-04 0464109412491117.58
23693
2373657,26-05 09:5299:55:56.249112,0.0
2373661,73669,6010-0013.-0695.249112,0.0
2373662373693,3010-06985108:36:39112.0
2373661,1,2010-02010-06-3195:536:39112.0
2373661,2373685,207 20:39:64-5.0009112.0
2373661,232010-0666-06 09: 20:30009112.0
2373661,2373640,2-07 2000: 20:18:59112.0
2373661,2373677,2010-06-106009412491121.58
2369309 19317,206-04 04665.34.4991121.58
236933705,201026-05 09:563:92.12911250.0
2373661,73669,6010-0013.-19:35:1911250.0
2373662373693,3010-06985108:36:391125.02
2373661,2010-02010-06-3188.55:29112,26.17
23732373677,26-01 095564:5124911250
2373661,232010-0666-06 09:-59:45:56.24911250
2373661,2373640,2-07 2000:62021.49911250
2373661,2373677,2010-06-10679:8000911250
2373661,9 19317,206-04 04684818.12911250
23736613705,201026-05 09:569.4.49911290.0
2369283,10-06-.8 20:22:34.7.49911290.0
2369282373693,3010-0698595:24.49911290.0
2369281,2010-02010-06-31712236:3911290.0
2369282373677,26-01 095563:016:3911290.0
236928232010-0666-06 09: 6:54.37911290.0
2369282373640,2-07 2000:6-098.37911290.0
2369282373677,2010-06-106190.37911290.0
2369289 19317,214 08:36:76:55.37911290.0
236923705,201026-05 09:5070535:56.2491131.58
2369303,201043.8 20:22:38:36:391131.58
236930,2010-06356-03 23081:19.1291131.58
2369301,2010-02010-06-31-595.1291131.58
2369302373677,26-01 095544942.0091131.58
236930232010-0606-07 241 9.74.0091131.58
2369302373640,2-07 2000: 1.34.499113312.889999
2369271,26-02 20:442:049:09113312.889999
9 19317,214 08:36:65229:09113312.889999
2373661,2010-06-01509:29:091137.58
2369303,201043.8 20:22:38:36:391133990,0.0
232373693,356-03 230568612:291133990,0.0
231,2010-02010-06-31 49:23:591132373617,20173657,2010-06-07 226.61:430.1291132373617,201732010-0606-07 2419.7.4991137.02
2373662373640,2-07 2000:33012.5091137.02
2373662369271,26-02 20:4 3:52.5091137.02
2373669 19317,2010-4080:53:58.1291137.02
23736
2373661,2010-06-0140:92.12911410
2373661,2010-06--06-10 :438:36:3911410
2373661,2373693,356-03 230 89:56:39.37911410
2373661,1,2010-0206-07 29:-1.34.499114.35
23736212373725,2010-06-0821.34.499114.35
237362173657,2010-06-07 2280601.89.8791141981,15.759232010-0606-07 2415.39.37911410
2373661,2373640,2010-06- 269091.629114.35
23736212369271,26-02 20:4 6354.379114.35
237362
2369271,2010-06-0144.34.49911450
2373661,2010-06--06-10 :438:36:3911450.0
236928,2010-06356-03 23045:126:39114,0.0
2373681,2010-0206-07 29: 1:531.89.8791145981,15.7592373725,2010-06-0868535.8791145981,15.75973657,2010-06-07 206396.8791145981,15.759732010-0685,20109:10:300091145.58
2369302373640,2010-06- 260021.499114512.889999
2369271,26-02 20:4259:35:19114512.889999
2369271,2010-06-0140819.8791149.02
2373665,2010-0-06-10 8-0:37.4991149.02
2373662373693,356-03 23052:56.1291149.02
2373661,2010-0206-07 29: 80268:46.8791149.02
2373662373725,2010-06-0819:0:33.749991149.02
237366669,2010-06-07 20:390712491149.02
237366662010-0685,20109:8:36:391149.02
2373662373640,2010-06- 216206.1291149.02
2373662369263,26-02 20:418.3.1291149.02
23736
2369271,2010-06-013795.1291153.02
2373665,2010-0-06-10 8-0501500091153.02
2373662373693,356-03 23067998.1265:291153.02
2373661,2010-0206-07 29:-6.00.1291153.02
2373662373737,2010-06-0851:84.1291153.02
237366669,2010-06-07 20:11:52.5091153990,0.0
23732010-06010-0609:92236:391153.58
2369302373640,2010-06- 2-06065:291153.02
237366999
237366-03 20:229.265:291153.02
23736
2373681,2010-06-01-0658.1291157.02
2373665,2010-0-06-10 8-0 2:58.1291157.02
237366685,2010306-05 08,751556:091157.02
2373661,2010-0206-07 29:-6.956:091157.02
2373662373737,2010-06-0864523.1291157.02
237366669,2010-06-07 20:30:368:46.8791157990,0.0
23732010-06010-0609:6066.8791157990,0.0
232373640,2010-06- 262:319:091157990,0.0
23999
237366-03 20:2-2046.8791157990,0.0
2
2373681,2010-06-01 3:258:591161.58
2369303,201043.125a,205310-538:591161.58
236930685,2010306-05 08,81:548:591161.58
2369301,2010-0206-07 29:54:17.629116,39.739998
2373737,2010-06-0860:84.129116,38.629997
2373681,2010-06-07420265:29116,38.629997
232010-06010-0609:38:50.629116,38.629997
2373640,2010-06- 26908.629116,38.629997
999
237366-03 20:2-6898.629116,38.629997
2373681,2010-06-01 89:35:191165.58
2369303,201043.125a,2053-0392:30.00091165.58
236930685,2010306-05 08,7705498:512491165.58
2369301,2010-0206-07 14665.5912491165.58
2369302373737,2010-06-0859:70.6291169994,15.82
2373681,2010-06-07450150009116,26.17
2373232010-0606-10 09632523.1291165.58
2369302373640,2010-06- 2345049:091165373617,201999
237366-03 20:251091.6291165981,15.75
2373689,2010-06-01589898:58.1291169373617,2010-06-03 08:57:35.6569:5.1291169373617,201685,2010306-05 08,73.34.4991169.58
2369301,2010-0206-07 146620:6.8791169.58
2369302373737,2010-06-08530321.80.6291169.58
2369302373693,2010-06-07 20:30009116926.17
2373232010-0606-10 09632504.4991169.58
2369302373697,297,2010-066.0.6291169.58
236930999
237366-03 20:2549071249116935
237362
2373689,2010-06-015206 09:35:291170001,0.0
2369303,2010-06-03 243:56.2491170001,0.0
236906-03 08:57:35.649.1.2491170001,0.0
23685,2010306-05 08,76362.5091170001,0.0
231,2010-0206-07 14668:55.3791173017,31.06
2369271,4-05 1902,75129.3791173017,31.06
2373737,2010-06-0856962.5091170001,0.0
232373693,2010-06-07 60:3.1291170001,0.0
23232010-0606-10 09632570.6291173.02
2373662373697,297,2010-040:141.80.6291173.58
236930999
237366-03 20:254993.1291170001,0.0
2
2373689,2010-06-016-1:29:091177001,0.0
2369303,2010-06-03 2509:23:591172373617,2010-06-03 08:57:35.636.00.1291177001,0.0
23685,2010306-05 08,76315.1265:291177001,0.0
231,2010-0206-07 14666206.1291177017,31.06
2369271,4-05 1902,74:319:091175008,30.07
2373737,2010-06-0861:836:39.3791175008,30.07
2373693,2010-06-07 49:23:591172373617,201232010-06-08 08:5416041:430.1291177.02
2373662373697,297,2010-034:485:291177.02
237366999
237360-06-03 2500265:29117735
237362
